No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit	Repository URL
34	package_config	Support for reading and writing Dart Package Configuration files.	2.1.0	99.40623239284012	6	13	16	6	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-15T20:29:54.000Z	https://github.com/dart-lang/package_config
35	stream_channel	An abstraction for two-way communication channels based on the Dart Stream class.	2.1.1	99.40189832271487	28	38	20	4	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-10T11:30:32.000Z	https://github.com/dart-lang/stream_channel
36	watcher	A file system watcher. It monitors changes to contents of directories and sends notifications when files have been added, removed, or modified.	1.0.2	99.39323018246435	114	103	26	19	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-14T17:19:59.000Z	https://github.com/dart-lang/watcher
37	fixnum	Library for 32- and 64-bit signed fixed-width integers with consistent behavior between native and JS runtimes.	1.0.1	99.3888961123391	25	36	25	16	dart-lang	dart.dev	BSD-3-Clause	2022-12-08T16:13:54.000Z	https://github.com/dart-lang/fixnum
38	coverage	Coverage data manipulation and formatting	1.6.1	99.38456204221384	60	90	55	27	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-14T22:55:10.000Z	https://github.com/dart-lang/coverage
39	shelf_web_socket	A shelf handler that wires up a listener for every connection.	1.0.3	99.36722576171283	81	22	15	6	dart-archive	tools.dart.dev	BSD-3-Clause	2022-05-09T20:49:07.000Z	https://github.com/dart-lang/shelf/tree/master/pkgs/shelf_web_socket
40	http_multi_server	A dart:io HttpServer wrapper that handles requests from multiple servers.	3.2.1	99.35422355133706	31	22	13	1	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-09T23:47:30.000Z	https://github.com/dart-lang/http_multi_server
41	pool	Manage a finite pool of resources. Useful for controlling concurrent file system or network requests.	1.5.1	99.3412213409613	45	35	20	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-09T23:47:56.000Z	https://github.com/dart-lang/pool
42	source_maps	A library to programmatically manipulate source map files.	0.10.11	99.33688727083604	0	12	14	13	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-19T17:16:50.000Z	https://github.com/dart-lang/source_maps
43	shelf_packages_handler	A shelf handler for serving a `packages/` directory.	3.0.1	99.31088285008451	2	3	4	0	dart-archive	tools.dart.dev	BSD-3-Clause	2022-05-09T20:49:46.000Z	https://github.com/dart-lang/shelf/tree/master/pkgs/shelf_packages_handler
44	tuple	A library providing a tuple data structure.	2.0.1	99.302214709834	356	171	27	11	google	google.dev	BSD-2-Clause	2022-10-06T20:21:52.000Z	https://github.com/google/tuple.dart
45	matcher	Support for specifying test expectations via an extensible Matcher class. Also includes a number of built-in Matcher implementations for common cases.	0.12.14	99.29788063970875	28	53	32	27	dart-lang	dart.dev	BSD-3-Clause	2022-12-13T19:01:10.000Z	https://github.com/dart-lang/matcher
46	source_map_stack_trace	A package for applying source maps to stack traces.	2.1.1	99.28487842933299	5	5	7	0	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-18T18:16:18.000Z	https://github.com/dart-lang/source_map_stack_trace
47	sync_http	Synchronous HTTP client for Dart.	0.3.1	99.28054435920774	4	10	14	5	google	google.dev	BSD-3-Clause	2022-12-02T18:53:11.000Z	https://github.com/google/sync_http.dart
48	webdriver	Provides WebDriver bindings for Dart. Supports WebDriver JSON interface and W3C spec. Requires the use of WebDriver remote server.	3.0.1	99.26754214883196	29	121	59	23	google	google.dev	Apache-2.0	2022-12-15T01:13:15.000Z	https://github.com/google/webdriver.dart
49	boolean_selector	A flexible syntax for boolean expressions, based on a simplified version of Dart's expression syntax.	2.1.1	99.24153772808044	9	15	12	1	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-10T17:41:56.000Z	https://github.com/dart-lang/boolean_selector
50	json_rpc_2	Utilities to write a client or server using the JSON-RPC 2.0 spec.	3.0.2	99.21119923720366	56	63	33	6	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-09T23:47:44.000Z	https://github.com/dart-lang/json_rpc_2
51	shelf_proxy	A shelf handler for proxying HTTP requests to another server.	1.0.2	99.19386295670265	49	24	15	10	dart-archive	tools.dart.dev	BSD-3-Clause	2022-05-09T20:50:00.000Z	https://github.com/dart-lang/shelf/tree/master/pkgs/shelf_proxy
52	completion	A package to add shell command completion to your Dart application	1.0.1	99.18519481645212	25	53	11	1	kevmoo	j832.com	BSD-3-Clause	2022-12-14T20:13:37.000Z	https://github.com/kevmoo/completion.dart
53	fake_async	Fake asynchronous events such as timers and microtasks for deterministic testing.	1.3.1	99.18086074632687	48	68	13	5	dart-lang	dart.dev	Apache-2.0	2022-11-09T23:22:10.000Z	https://github.com/dart-lang/fake_async
54	browser_launcher	Provides a standardized way to launch web browsers for testing and tools.	1.1.1	99.1591903957006	5	10	9	2	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-13T18:32:41.000Z	https://github.com/dart-lang/browser_launcher
55	sse	Provides client and server functionality for setting up bi-directional communication through Server Sent Events (SSE) and corresponding POST requests.	4.1.2	99.15485632557535	24	49	18	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-14T21:03:50.000Z	https://github.com/dart-lang/sse
56	usage	A Google Analytics wrapper for command-line, web, and Flutter apps.	4.1.0	99.14185411519958	59	139	48	15	dart-lang	tools.dart.dev	BSD-3-Clause	2022-10-20T20:09:59.000Z	https://github.com/dart-lang/usage
57	pdf	A pdf producer for Dart. It can create pdf files for both web or flutter.	3.8.4	99.12885190482382	1744	949	370	117	DavBfr	nfet.net	Apache-2.0	2022-12-06T09:29:55.000Z	https://github.com/DavBfr/dart_pdf
58	ffi	Utilities for working with Foreign Function Interface (FFI) code.	2.0.1	99.12018376457331	161	125	28	20	dart-lang	dart.dev	BSD-3-Clause	2022-11-21T11:11:52.000Z	https://github.com/dart-lang/ffi
59	internet_connection_checker	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout. Defaults are provided for convenience.	1.0.0+1	99.11584969444806	614	61	16	14	RounakTadvi		NOASSERTION	2022-09-22T10:54:54.000Z	https://github.com/RounakTadvi/internet_connection_checker
60	vector_math	A Vector Math library for 2D and 3D applications.	2.1.4	99.10718155419754	197	259	77	19	google	google.dev	NOASSERTION	2022-11-01T09:39:33.000Z	https://github.com/google/vector_math.dart
61	timezone	Time zone database and time zone aware DateTime.	0.9.0	99.06817492307025	240	76	38	31	srawlins		BSD-2-Clause	2022-11-07T12:23:11.000Z	https://github.com/srawlins/timezone
62	quiver	Quiver is a set of utility libraries for Dart that makes using many Dart libraries easier and more convenient, or adds additional functionality.	3.1.0	99.0161660815672	409	901	140	50	google	google.dev	Apache-2.0	2022-12-09T17:16:25.000Z	https://github.com/google/quiver-dart
63	jiffy	Jiffy is a date dart package inspired by momentjs for parsing, manipulating and formatting dates	5.0.0	98.98149352056517	569	401	78	32	jama5262		MIT	2022-11-02T17:46:17.000Z	https://github.com/jama5262/jiffy
64	win32	A Dart library for accessing common Win32 APIs using FFI. No C required!	3.1.3	98.91214839856109	561	601	94	31	timsneath	sneath.org	BSD-3-Clause	2022-12-17T10:19:39.000Z	https://github.com/timsneath/win32
65	socket_io_client	Dartlang port of socket.io-client for web, flutter, dartvm to use	2.0.0	98.8818099076843	881	552	141	95	rikulo		MIT	2022-12-17T13:34:57.000Z	https://github.com/rikulo/socket.io-client-dart
66	googleapis	Auto-generated client libraries for accessing Google APIs described through the API discovery service.	9.2.0	98.87747583755905	668	329	102	33	google	google.dev	BSD-3-Clause	2022-12-08T01:19:31.000Z	https://github.com/google/googleapis.dart/tree/master/generated/googleapis
67	mockito	A mock framework inspired by Mockito with APIs for Fakes, Mocks, behavior verification, and stubbing.	5.3.2	98.86447362718329	892	553	146	56	dart-lang	dart.dev	Apache-2.0	2022-12-14T21:34:39.000Z	https://github.com/dart-lang/mockito
68	event_bus	A simple Event Bus using Dart Streams for decoupling applications	2.0.0	98.85580548693278	464	698	75	0	marcojakob	jakobservices.ch	MIT	2022-03-01T17:38:59.000Z	https://github.com/marcojakob/dart-event-bus
69	pubspec_parse	Simple package for parsing pubspec.yaml files with a type-safe API and rich error reporting.	1.2.1	98.84713734668227	24	42	16	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-12T22:14:20.000Z	https://github.com/dart-lang/pubspec_parse
70	cli_util	A library to help in building Dart command-line apps.	0.3.5	98.75612187405193	40	45	22	5	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-15T15:54:18.000Z	https://github.com/dart-lang/cli_util
71	stream_transform	A collection of utilities to transform and manipulate streams.	2.1.0	98.72144931304987	160	104	18	11	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-12T18:24:29.000Z	https://github.com/dart-lang/stream_transform
72	characters	String replacement with operations that are Unicode/grapheme cluster aware.	1.2.1	98.6911108221731	272	54	11	3	dart-lang	dart.dev	BSD-3-Clause	2022-11-09T23:30:34.000Z	https://github.com/dart-lang/characters
73	protobuf	Runtime library for protocol buffers support. Use https://pub.dev/packages/protoc_plugin to generate dart code for your '.proto' files.	2.1.0	98.65643826117106	130	57446	14648	679	protocolbuffers	google.dev	NOASSERTION	2022-12-17T21:34:26.000Z	https://github.com/google/protobuf.dart/tree/master/protobuf
74	lints	Official Dart lint rules. Defines the 'core' and 'recommended' set of lints suggested by the Dart team.	2.0.1	98.61309755991851	162	66	23	23	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-14T22:19:20.000Z	https://github.com/dart-lang/lints
75	charcode	Constants for ASCII and common non-ASCII character codes. Integer constants corresponding to the code points of individual characters.	1.3.1	98.43106661465782	28	21	10	2	lrhn	infimum.dk	BSD-3-Clause	2022-10-14T16:50:53.000Z	https://github.com/lrhn/charcode
76	decimal	The decimal package allows you to deal with decimal numbers without losing precision.	2.3.2	98.30971265115069	204	146	39	2	a14n		Apache-2.0	2022-12-07T14:19:22.000Z	https://github.com/a14n/dart-decimal
77	formz	A unified form representation in Dart which aims to simplify form representation and validation in a generic way.	0.4.1	98.21436310839509	425	217	27	9	VeryGoodOpenSource	verygood.ventures	MIT	2022-12-13T02:08:36.000Z	https://github.com/ChicagoFlutter/formz
78	mocktail	A Dart mock library which simplifies mocking with null safety support and no manual mocks or code generation.	0.3.0	98.17102240714254	658	428	63	21	felangel	felangel.dev	MIT	2022-12-06T12:35:53.000Z	https://github.com/felangel/mocktail
79	drift	Drift is a reactive library to store relational data in Dart and Flutter applications.	2.3.0	98.12768170589	835	1798	238	103	simolus3	simonbinder.eu	MIT	2022-12-19T01:00:28.000Z	https://github.com/simolus3/drift
80	hydrated_bloc	An extension to the bloc state management library which automatically persists and restores bloc states.	9.0.0	97.97165518138084	502	189	25	0	felangel	bloclibrary.dev	MIT	2020-07-09T03:23:09.000Z	https://github.com/felangel/bloc/tree/master/packages/hydrated_bloc
81	riverpod	A simple way to access state from anywhere in your application while robust and testable.	2.1.1	97.68560655311403	2202	3840	617	104	rrousselGit	dash-overflow.net	MIT	2022-12-17T20:19:05.000Z	https://github.com/rrousselGit/riverpod
82	geocode	Package to make Geocode requests. It exposes two methods to translate coordinates into locations and addresses into coordinates.	1.0.2	97.65526806223724	84	6	7	4	imvalient	imanol.dev	BSD-3-Clause	2022-07-24T11:27:50.000Z	https://github.com/imvalient/geocode
83	sentry	A crash reporting library for Dart that sends crash reports to Sentry.io. This library supports Dart VM and Web. For Flutter consider sentry_flutter instead.	6.18.1	97.59459108048368	381	600	158	78	getsentry	sentry.io	MIT	2022-12-18T17:26:39.000Z	https://github.com/getsentry/sentry-dart
84	data_connection_checker	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout. Defaults are provided for convenience.	0.3.4	97.49490746760281	415	103	71	19	komapeb		NOASSERTION	2021-12-14T10:00:14.000Z	https://github.com/komapeb/data_connection_checker
85	dart_style	Opinionated, automatic Dart source code formatter. Provides an API and a CLI tool.	2.2.4	97.46456897672604	69	571	108	101	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-29T20:17:14.000Z	https://github.com/dart-lang/dart_style
86	isar	Extremely fast, easy to use, and fully async NoSQL database for Flutter.	3.0.5	97.3822216443462	1038	2012	158	51	isar	isar.dev	Apache-2.0	2022-12-18T16:19:32.000Z	https://github.com/isar/isar/tree/main/packages/isar
87	grpc	Dart implementation of gRPC, a high performance, open-source universal RPC framework.	3.1.0	97.36055129371994	246	728	209	67	grpc	dart.dev	Apache-2.0	2022-12-13T20:46:41.000Z	https://github.com/grpc/grpc-dart
88	build	A package for authoring build_runner compatible code generators.	2.3.1	97.26953582108958	58	675	192	175	dart-lang	dart.dev	BSD-3-Clause	2022-12-16T20:16:10.000Z	https://github.com/dart-lang/build/tree/master/build
89	markdown	A portable Markdown library written in Dart that can parse Markdown into HTML.	6.0.1	97.11350929658042	173	348	159	39	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-16T18:04:09.000Z	https://github.com/dart-lang/markdown
90	http_interceptor	A lightweight, simple plugin that allows you to intercept request and response objects and modify them if desired.	1.0.2	97.10484115632991	136	86	51	4	CodingAleCR	codingale.dev	MIT	2022-08-24T21:03:52.000Z	https://github.com/CodingAleCR/http_interceptor
91	lint	An opinionated, community-driven set of lint rules for Dart and Flutter projects. Like pedantic but stricter	2.0.1	97.02249382395007	741	254	73	15	passsy	pascalwelsch.com	Apache-2.0	2022-11-30T14:52:38.000Z	https://github.com/passsy/dart-lint
92	objectbox	Flutter database for super-fast NoSQL ACID compliant object persistence.	1.7.0	97.01382568369957	822	720	87	54	objectbox	objectbox.io	Apache-2.0	2022-12-16T15:46:25.000Z	https://github.com/objectbox/objectbox-dart
93	barcode	Barcode generation library for Dart that can generate generic drawing operations for any backend.	2.2.3	96.85346508906514	330	88	26	7	DavBfr	nfet.net	Apache-2.0	2022-12-07T16:49:31.000Z	https://github.com/DavBfr/dart_barcode
94	copy_with_extension	Annotation for generating `copyWith` extensions code using `copy_with_extension_gen`.	5.0.0	96.80579031768734	70	57	23	8	numen31337	oleksandrkirichenko.com	MIT	2022-12-02T23:18:09.000Z	https://github.com/numen31337/copy_with_extension
95	qr	A QR code generation library for Dart and Flutter. Supports QR code version 1 through 40, error correction and redundancy.	3.0.1	96.79712217743683	134	234	54	2	kevmoo	j832.com	BSD-3-Clause	2022-12-15T21:18:34.000Z	https://github.com/kevmoo/qr.dart
96	flutter_chat_types	Utility library for the flutter_chat_ui and flutter_firebase_chat_core libraries which contains shared type declarations.	3.6.0	96.61075716205089	23	14	48	1	flyerhq	flyer.chat	MIT	2022-10-29T07:17:39.000Z	https://github.com/flyerhq/flutter_chat_types
97	very_good_analysis	Lint rules for Dart and Flutter used internally at Very Good Ventures.	3.1.0	96.5327438997963	333	242	30	1	VeryGoodOpenSource	verygood.ventures	MIT	2022-12-13T14:47:03.000Z	https://github.com/VeryGoodOpenSource/very_good_analysis
98	web3dart	Dart library to connect to Ethereum clients. Send transactions and interact with smart contracts!	2.5.2	96.49373726866901	369	91	45	57	xclud	pwa.ir	MIT	2022-12-14T20:38:05.000Z	https://github.com/xclud/web3dart
99	algolia	Algolia is a pure dart SDK, wrapped around Algolia REST API for easy implementation for your Flutter or Dart projects.	1.1.1	96.47206691804273	190	112	67	17	knoxpo	knoxpo.com	NOASSERTION	2022-10-08T11:49:40.000Z	https://github.com/knoxpo/dart_algolia
100	dart_jsonwebtoken	A dart implementation of the famous javascript library 'jsonwebtoken' (JWT).	2.6.2	96.43306028691543	99	28	19	4	jonasroussel	jroussel.fr	MIT	2022-12-11T19:08:14.000Z	https://github.com/jonasroussel/dart_jsonwebtoken
101	oauth2	A client library for authenticating with a remote service via OAuth2 on behalf of a user, and making authorized HTTP requests with the user's OAuth2 credentials.	2.0.1	96.36371516491137	211	173	116	44	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-11T07:22:29.000Z	https://github.com/dart-lang/oauth2
102	whatsapp_unilink	Dart package helping your app interact with WhatsApp via HTTP links (universal links). Works with Flutter.	2.1.0	96.30737225328306	191	18	7	0	dartsidedev	dartside.dev	BSD-3-Clause	2022-11-20T16:10:41.000Z	https://github.com/dartsidedev/whatsapp_unilink
103	dio_smart_retry	Retry library for Dio package made with love. By default, the request will be retried only for appropriate retryable http statuses.	1.4.0	96.19468643002644	81	43	15	1	rodion-m	rodion-m.ru	MIT	2022-12-08T19:04:58.000Z	https://github.com/rodion-m/dio_smart_retry
104	code_builder	A fluent, builder-based library for generating valid Dart code	4.3.0	96.14267758852338	146	326	58	18	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-16T23:05:59.000Z	https://github.com/dart-lang/code_builder
105	fpdart	Functional programming in Dart and Flutter. All the main functional programming types and patterns fully documented, tested, and with examples.	0.4.0	96.08200060676981	287	269	24	5	SandroMaglione	sandromaglione.com	MIT	2022-12-16T04:50:00.000Z	https://github.com/SandroMaglione/fpdart
106	mailto	Simple Dart package for creating mailto links in your Flutter apps	2.0.0	96.05599618601829	101	21	6	4	smaho-engineering	smaho.dev	BSD-3-Clause	2021-04-13T19:22:03.000Z	https://github.com/smaho-engineering/mailto
107	gql	GraphQL tools for parsing, transforming and printing GraphQL documents.	0.14.0	96.05166211589304	33	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z	https://github.com/gql-dart/gql
108	sentry_dio	An integration which adds support for performance tracing for the Dio package.	6.18.1	95.81328825900403	14	600	158	78	getsentry	sentry.io	MIT	2022-12-18T17:26:39.000Z	https://github.com/getsentry/sentry-dart
109	flutter_gen	The Flutter code generator for your assets, fonts, colors, … — Get rid of all String-based APIs.	5.1.0+1	95.74394313699996	764	1133	95	41	FlutterGen	wasabeef.jp	MIT	2022-12-18T19:16:29.000Z	https://github.com/FlutterGen/flutter_gen
110	either_dart	Error handler library for type-safe and easy work with errors on Dart and Flutter. Either is an alternative to Nullable value and Exceptions.	0.3.0	95.7309409266242	73	20	6	0	avdosev		MIT	2022-11-06T17:04:13.000Z	https://github.com/avdosev/either_dart
111	http_mock_adapter	A simple to use mocking package for Dio intended to be used in tests. It provides various types and methods to declaratively mock request-response communication.	0.3.3	95.58358254236553	92	45	19	10	lomsa-dev	lomsa.com	MIT	2022-08-10T19:29:16.000Z	https://github.com/lomsa-dev/http-mock-adapter
112	gql_http_link	GQL Terminating Link to execute requests via HTTP using JSON.	0.4.5	95.5099033502362	10	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z	https://github.com/gql-dart/gql
113	flutter_gen_runner	The Flutter code generator for your assets, fonts, colors, … — Get rid of all String-based APIs.	5.1.0+1	95.49690113986044	82	1133	95	41	FlutterGen	wasabeef.jp	MIT	2022-12-18T19:16:29.000Z	https://github.com/FlutterGen/flutter_gen
114	custom_lint	Lint rules are a powerful way to improve the maintainability of a project. Custom Lint allows package authors and developers to easily write custom lint rules.	0.0.16	95.26719542322195	59	151	17	19	invertase	invertase.io	Apache-2.0	2022-12-12T11:22:31.000Z	https://github.com/invertase/dart_custom_lint
115	darq	The power of lazy-evaluated enumerables in your hands! (A port of functional LINQ from the .NET library.)	1.2.1	95.1198370389633	118	75	7	0	Abion47		MIT	2022-09-18T18:01:58.000Z	https://github.com/abion47/darq
116	envied	Explicitly reads environment variables into a dart file from a .env file for more security and faster start up times.	0.3.0	95.01581935595718	107	30	15	3	petercinibulk		MIT	2022-11-28T17:56:33.000Z	https://github.com/petercinibulk/envied
117	queue	Queue up futures from multiple sources and await their return anywhere in your code.	3.1.0+2	94.98981493520566	66	37	8	5	rknell		MIT	2022-12-06T00:41:06.000Z	https://github.com/rknell/dart_queue
118	money2	Money and Currency classes with fixed precision maths, parsing and formatting. (Money.parse('$2010.00') * 10).format('S CC#,##0') -> $ US20,100	3.3.0	94.91613574307632	150	50	26	5	onepub-dev	onepub.dev	MIT	2022-11-02T04:43:07.000Z	https://github.com/onepub-dev/money.dart
